0,0,11,0,0,0,0,0,0,0,
0,0,11,0,0,0,0,0,0,0,
0,0,11,0,0,0,0,0,0,0,
0,0,11,0,0,0,0,0,0,0,
0,0,11,0,0,0,0,0,0,0,
0,0,11,0,0,0,0,0,0,0,
0,0,11,0,0,0,0,0,0,0,
0,0,11,0,0,0,0,0,0,0,
0,0,11,0,0,0,0,0,0,0,
0,0,11,0,0,0,0,0,0,0,
0,0,11,0,0,0,0,0,0,0,
0,0,11,0,0,0,1,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,2,0,0,0,
0,0,11,0,0,0,0,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,0,11,0,0,0,
0,0,11,0,0,4,8,0,8,0,
11,0,0,5,0,0,3,0,11,0,
11,0,3,11,0,0,6,0,11,0,
11,0,10,11,10,0,7,0,11,0,
11,0,6,11,11,0,7,0,10,0,
11,0,0,11,11,0,2,0,0,0,
11,0,0,11,11,0,6,0,1,0,
11,0,0,11,11,0,10,0,7,0,
11,0,0,11,11,1,6,0,11,0,
11,0,0,11,11,10,11,0,11,0,
11,0,0,11,11,0,11,0,11,0,
11,0,0,11,11,0,3,0,11,0,
11,0,0,11,11,0,0,0,11,0,
11,0,0,11,11,0,0,0,11,0,
11,0,0,11,11,0,4,0,7,0,
11,0,0,11,11,0,7,0,0,0,
11,0,0,11,11,0,0,0,11,0,
11,0,0,11,11,0,0,0,6,0,
7,0,0,6,7,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
2,2,2,2,2,2,2,2,2,2,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
2,10,2,2,2,2,2,2,2,2,
0,11,0,0,0,0,0,0,0,0,
0,11,0,0,0,0,0,0,0,0,
0,11,0,0,0,0,0,0,0,0,
1,7,1,1,1,1,1,1,1,1,
1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
7,7,7,7,7,7,7,7,7,7,
11,11,11,11,11,11,11,11,11,11,
10,10,10,10,10,10,10,10,10,10,
